ID,control_1_6wks_6wks_flush_1_exudate_organic,control_1_6wks_6wks_flush_2_exudate_organic,control_1_15wks_15wks_flush_1_exudate_organic,control_1_15wks_15wks_flush_2_exudate_organic,control_2_6wks_6wks_flush_1_exudate_organic,control_2_6wks_6wks_flush_2_exudate_organic,control_2_15wks_15wks_flush_1_exudate_organic,control_2_15wks_15wks_flush_2_exudate_organic,jm0034dot001_6wks_flush_1_exudate_organic,jm0034dot001_6wks_flush_2_exudate_organic,jm0034dot001_15wks_flush_1_exudate_organic,jm0034dot001_15wks_flush_2_exudate_organic,jm0062dot001_6wks_flush_1_exudate_organic,jm0062dot001_6wks_flush_2_exudate_organic,jm0062dot001_15wks_flush_1_exudate_organic,jm0062dot001_15wks_flush_2_exudate_organic,jpn_2011_004_15wks_flush_1_exudate_organic,jpn_2011_004_15wks_flush_2_exudate_organic,jpn_2011_023_15wks_flush_1_exudate_organic,jpn_2011_023_15wks_flush_2_exudate_organic,jy025_15wks_flush_1_exudate_organic,jy025_15wks_flush_2_exudate_organic,jy027_15wks_flush_1_exudate_organic,jy027_15wks_flush_2_exudate_organic,kms062_15wks_flush_1_exudate_organic,kms062_15wks_flush_2_exudate_organic,kms113_6wks_flush_1_exudate_organic,kms113_6wks_flush_2_exudate_organic,kms113_15wks_flush_1_exudate_organic,kms113_15wks_flush_2_exudate_organic,pi417947_6wks_flush_1_exudate_organic,pi417947_6wks_flush_2_exudate_organic,pi417947_15wks_flush_1_exudate_organic,pi417947_15wks_flush_2_exudate_organic,pms_165_6wks_flush_1_exudate_organic,pms_165_6wks_flush_2_exudate_organic,pms_165_15wks_flush_1_exudate_organic,pms_165_15wks_flush_2_exudate_organic,pms_182_6wks_flush_1_exudate_organic,pms_182_6wks_flush_2_exudate_organic,pms_182_15wks_flush_1_exudate_organic,pms_182_15wks_flush_2_exudate_organic,pms_546_6wks_flush_1_exudate_organic,pms_546_6wks_flush_2_exudate_organic,pms_546_15wks_flush_1_exudate_organic,pms_546_15wks_flush_2_exudate_organic,ui10_00009_15wks_flush_1_exudate_organic,ui10_00009_15wks_flush_2_exudate_organic,ui11_00002_6wks_flush_1_exudate_organic,ui11_00002_6wks_flush_2_exudate_organic,ui11_00002_15wks_flush_1_exudate_organic,ui11_00002_15wks_flush_2_exudate_organic,ui14_00019_6wks_flush_1_exudate_organic,ui14_00019_6wks_flush_2_exudate_organic,ui14_00019_15wks_flush_1_exudate_organic,ui14_00019_15wks_flush_2_exudate_organic,ui25_00001_6wks_flush_1_exudate_organic,ui25_00001_6wks_flush_2_exudate_organic,ui25_00001_15wks_flush_1_exudate_organic,ui25_00001_15wks_flush_2_exudate_organic
411,4486697.883,4728796.647,19294971.59,5713013.825,10581416.77,5818741.224,24922433.8,3909158.049,NA,6396741.052,NA,NA,NA,NA,15065166.68,7819669.846,NA,NA,9331499.555,NA,NA,NA,NA,NA,3061961.048,8565720.517,NA,NA,7929920.112,NA,NA,NA,NA,8445838.009,NA,11141227.5,NA,9711632.583,22791245.54,14862391.55,13593641.81,19684149.22,NA,5249994.534,12128952.64,14572049.18,4272560.628,13167032.01,4567801.896,5319340.453,8948637.759,8416588.555,21306195.52,19704454.52,NA,178631.3843,NA,7778063.501,5600576.165,3212706.37
412,NA,NA,NA,NA,NA,NA,NA,NA,5780909.147,NA,NA,NA,NA,NA,10964616.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3887161.77,3075359.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7763073.1,NA,NA,NA
413,40152605.82,9168543.776,99850881.91,22512201.43,25774817.85,7707603.037,87881448.89,24601522.72,33220065.22,7386892.107,34202923.33,NA,48910294.27,NA,62580353.28,17530223.63,22908617.39,NA,43081449.35,5570605.565,30263033.1,4304570.058,8883647.797,32224473.41,14945624.16,NA,37977099.9,5296433.202,47419151.84,7415128.819,19841805.81,5100658.786,27029428.99,28132268.09,34375494.13,7621961.39,38791091.26,10040717.49,23139469.37,4917475.903,39164377.43,8883091.34,25208499.68,6737848.281,40372860.55,12980624.61,36729478.21,9882418.557,31855053.41,NA,28797157.21,4923878.809,43454364.61,31614364.54,74894794.89,30320036.58,29382182.17,27035857.81,39594941.44,6276686.03
414,1398353.781,1825429.578,NA,NA,2425186.719,1628588.753,1512113.133,958177.9433,4908835.209,NA,NA,1014795.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1418565.937,NA,NA,NA,NA,726417.4825,NA,1219938.821,1251276.893,963107.7221,NA,NA,NA,1275598.579,NA,NA,1190268.799,NA,NA,NA,NA,NA,1613526.596,1268588.88,NA,NA,NA,8245503.838,2462265.111,2352378.061,1598785.985,NA,NA,NA
415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120907.0003,NA,NA,NA,NA,NA,NA,NA,59626.93138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6153355.328,1597306.844,NA,NA,NA,NA,638969.2791,NA,NA,NA,NA,NA,NA,NA,NA,NA
416,NA,NA,NA,NA,23652521.59,NA,NA,NA,NA,20515837.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,8636709.906,NA,9369231.081,1318817.576,NA,NA,6414825.947,1206429.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1541992.306,NA,1112483.037,NA,NA,16954951.64,NA,NA,NA,NA,2760905.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1625714.68,NA,NA,NA,NA,NA,5249540.237,NA,NA,NA,836380.6189,NA,NA,NA,NA,1326048.098,NA,NA,2098321.643,NA
418,1486829.937,1334941.582,1010256.036,1076897.031,1612029.989,1731706.634,1744427.127,1766553.866,NA,NA,NA,1063924.057,1041563.161,1251421.639,2453515.747,2254762.062,1214990.762,1040202.676,1239195.931,1030347.631,1031331.344,1055838.06,1051323.484,1331728.732,1279728.04,1377489.674,NA,1086255.125,NA,NA,1991893.928,1879383.172,2090267.708,1827255.117,1604486.833,1407917.451,NA,1400782.795,1726947.196,1523456.007,1605889.395,1349370.11,1257692.341,1353651.43,1533255.538,NA,1421198.457,1206624.697,1165150.582,NA,NA,NA,2024892.723,1861021.904,2183809.023,2086892.43,993498.4673,1082343.547,NA,1300779.705
419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9287515.826,5374864.694,NA,NA,NA,10663803.75,12121568.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9142802.418,34085294.81,10406390.3,9962310.525,NA,NA,NA,NA,NA,NA,2141188.777,NA,NA,NA,NA,NA,NA
420,NA,NA,140591.2564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925316.2164,271386.0103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282218.7464,952857.8637,288940.4428,NA,NA,NA,NA
421,NA,NA,NA,NA,NA,NA,NA,NA,30438454.93,30927016.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35348128.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22655602.9,NA,NA,7336073.866
422,16026269.44,6992267.79,28960615.92,15742916.72,26753948.68,7921170.195,38918949.66,8965923.638,36838190.28,9423661.829,49786124.13,24657810.06,4865981.761,7482729.94,73410317.88,27261731.29,32712574.32,12438600.05,28149441.19,6322728.318,34080217.35,8081572.766,9533572.415,40567406.22,43726388.27,11871322.74,25365819.69,6853794.28,46824164.69,7492664.938,31357779.78,4312959.411,35893792.6,7830126.074,15471053.15,4982668.959,33003499.56,8113917.74,4868547.766,2952755.561,45729959.37,12649774.05,27852526.46,4903906.108,44403787.25,19045395.94,27277305.87,11450816.42,25462305.21,7081693.971,9695696.941,4880136.493,69703239.99,56008393.18,143223410.8,59224970.75,49005354.91,3064584.187,44334183.67,13869835.49
423,NA,2793768.293,10075322.17,12845098.72,NA,9124995.475,5165649.11,1769365.687,NA,6898035.11,2987425.959,4736262.091,2647708.25,NA,3621819.235,NA,5064015.06,NA,NA,26883257.3,NA,49003419.05,1948392.167,2671304.459,8409526.312,NA,991175.0938,23542772.63,49909768.05,15227188.43,NA,994144.9494,719777.2494,2949769.521,106173.2569,NA,830801.078,10939641.17,304077.0885,3297087.938,1520335.906,NA,1280027.244,1443774.616,NA,760569.5675,29784846.53,27694245.76,NA,280305.2222,7933195.116,55804.88536,500389.9507,8250721.813,39286576.56,NA,13830628.48,6748730.881,NA,2432332.851
424,2143813.393,1817411.84,NA,NA,NA,1518269.668,NA,NA,4236135.476,1927622.45,NA,1076761.257,2277428.436,NA,NA,1783758.118,1426232.58,1358786.567,1259908.378,810248.2651,529974.1254,362309.7901,NA,1076096.99,986851.1552,788362.9436,1885178.978,NA,1745103.661,918688.7834,1165553.801,1114648.363,922642.8717,1260018.543,2105474.785,NA,938881.1161,413680.743,1268453.177,NA,920051.1921,696445.0824,1526950.943,NA,NA,900499.7656,966914.373,776097.4823,2168501.017,NA,1018966.575,631340.5879,1724182.29,2819632.855,3431235.496,3185493.209,2596692.913,1034129.27,1048070.04,494961.6545
425,NA,NA,NA,NA,NA,NA,NA,NA,4501587.101,653603.3572,NA,NA,NA,3858258.395,3703138.32,14828195.89,NA,NA,NA,NA,NA,NA,708018.4033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2054253.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5126457.8,5586300.681,2456998.323,5692208.887,NA,NA,NA,NA
426,NA,NA,NA,NA,NA,NA,1270429.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337605.3922,NA,4080238.138,NA,3911393.472,NA,3476248.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,NA,NA,NA,NA,NA,NA,NA,NA,NA,8237418.709,NA,NA,10563569.4,7461668.633,NA,NA,8330294.308,NA,NA,NA,NA,NA,NA,8091968.042,NA,8811578.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9625661.506,NA,NA,NA,NA,NA,NA,NA,NA,9428660.719,NA,8740295.631,NA,NA,8867257.605,NA,NA,NA,NA,5962174.784,NA,NA,NA
428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3696273.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,3453600.278,NA,9142903.039,NA,11797208.56,8453455.178,15515187.52,NA,19767321.87,NA,16063425.61,7382449.59,18365886.89,NA,44687967.64,NA,13858227.28,5269939.905,16182967.11,4729161.933,NA,NA,1590063.023,6096346.322,NA,2090943.315,5486474.808,NA,14493667.36,967195.2496,6527262.118,1791956.938,NA,11960239.81,NA,NA,NA,465739.1643,2361777.018,1530588.44,14941321.14,NA,5652078.079,NA,3148868.371,1791176.335,NA,1710996.805,15484656.84,NA,9952825.782,NA,6948153.061,NA,42936795.49,NA,24588395.22,9318596.107,13677581.39,NA
430,NA,NA,NA,NA,NA,NA,NA,NA,1585645.144,NA,NA,NA,NA,NA,11160958.41,3303545.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1352844.024,NA,NA,NA
431,NA,NA,8771338.51,6387030.536,NA,NA,NA,NA,NA,1049508.127,NA,5324321.51,3475310.841,8055209.869,6408975.328,5619942.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2558140.247,NA,NA,738173.8563,NA,NA,1620317.927,NA,NA,NA,NA,NA,NA,NA,NA,NA,1504288.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,5127108.788,7240812.844,3727181.724,5029962.391,NA,NA,4861874.266,5814263.696
432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4352081.501,8026873.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,NA,371612.9858,9229041.716,1415857.022,NA,NA,3367503.284,2498099.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1372772.863,290936.6873,NA,NA,NA,2406687.852,NA,NA,NA,NA,NA,NA,NA,222433.3206,310099.8541,NA,NA,NA,NA,NA,NA,NA,NA,881235.6158,NA,NA,NA,NA,NA,NA,NA,2676344.681,NA,NA,NA,1194230.752,NA
434,NA,NA,NA,NA,NA,NA,NA,NA,5984493.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,2959379.835,NA,9006449.018,NA,NA,NA,708136.3275,1472125.786,NA,1599872.019,2225150.86,10316423.78,NA,NA,6594066.952,NA,NA,NA,7526262.761,NA,2537120.182,1392405.705,880370.1917,NA,2199551.915,6677787.638,NA,1555827.913,3958902.889,NA,NA,NA,NA,1680036.266,2862286.085,NA,11405057.28,NA,2355295.956,790643.4598,NA,NA,7883678.153,NA,4109989.662,NA,4412573.257,NA,NA,NA,9511322.568,NA,NA,13736504.58,NA,NA,15293123.63,NA,4867468.612,NA
436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2386611.348,763762.4248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1713375.652,NA,20180777.94,10155225.58,NA,NA,NA,NA,NA,NA,NA,887049.5803,NA,NA,NA,NA,NA,NA
437,NA,NA,2017360.732,NA,NA,NA,650695.6375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,795985.4295,242731.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776422.7374,NA,NA,NA,643955.7112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,862496.9148,541976.5005,487068.1469,342860.2619,660982.6621,312408.8884,528582.5265,557518.832,723076.9343,541583.5914,NA,NA,958922.1065,NA,614447.7755,634700.8507,NA,602989.1464,410026.6162,NA,NA,385250.6567,428233.709,NA,307305.6368,NA,NA,614763.5287,446366.6154,NA,1507947.074,549610.344,463050.9281,337028.7561,915585.0266,414526.1725,357787.7598,245606.6176,792112.1661,300058.2408,484152.8342,381313.6799,902766.5848,325548.374,356307.2193,404283.1217,396870.4159,NA,2290661.491,636696.3346,NA,NA,2319397.541,670979.7542,441599.5061,NA,1030308.791,NA,NA,330006.1869
439,NA,NA,NA,84918.96795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1934917.998,NA,NA,NA,NA,NA,NA
440,2966556.244,2280535.885,3086511.012,2094831.423,NA,2902182.381,NA,2584474.644,2483681.216,1971436.581,2769264.281,2839870.743,2472682.93,2490250.932,2945316.887,3024139.778,2271072.947,NA,2390933.791,2317105.942,2495186.153,2411295.019,2070205.322,2207303.137,NA,2122777.747,2806539.398,2648184.845,2528343.405,2114417.233,2007407.317,2325148.152,2277299.9,2189880.028,2798533.841,2204345.63,2703169.304,2073212.037,2499148.571,2196662.593,2300283.799,2277965.313,2113690.376,2254779.812,3030554.143,2189525.64,2489207.619,1825689.181,3173227.585,3232702.451,2807292.686,2742459.074,4592088.171,3971692.023,5204964.421,4593193.005,2968175.424,2966144.904,2793698.814,2498553.125
441,14270692.11,22774325.76,120762359.9,18423752.4,9741825.947,6046806.295,47930382.98,29486267.05,23027520.24,22413891.12,8778049.522,13954030.34,20859935.3,10259035.07,13899477.56,5595763.803,14469326.29,9778513.399,15375957.66,4674979.858,13951712.6,10350517.11,4830413.742,12821408.52,6794644.69,2385591.168,36634956.56,7481121.985,34441747.94,7228870.079,10470618.02,9975689.753,6942046.265,11742381.11,29181357.36,12542725.48,10199403.35,3948320.609,6459523.069,11443991.25,12465498.75,9127555.494,9288395.603,10644941.91,10467799.33,8071801.977,12554934.57,7066979.765,17332953.06,6267415.861,13351293.41,3704736.598,19812200.28,20925754.2,29397020.68,34478078.63,19622582.72,12154297.56,37993039.2,7601549.451
442,3504725.465,1715477.815,2351696.712,1371201.252,3082300.167,1211616.896,1736864.555,1023090.293,9333440.788,3168580.938,4131782.73,1926463.109,4413496.409,5315962.535,NA,NA,1384806.075,NA,1243919.259,NA,NA,NA,NA,1186241.494,608649.3316,NA,2948003.981,1763086.454,3260355.981,NA,1567591.712,NA,1307011.405,NA,2749942.182,1302325.88,2416886.454,NA,1494415.43,NA,1643788.023,NA,2578541.702,796802.3037,1440392.995,695660.8421,1107044.886,944259.4582,2673296.67,1385134.355,1406691.485,NA,3905557.01,4744722.531,3290383.001,1748861.144,3844840.27,1019396.185,1549278.615,NA
443,NA,NA,7078646.281,NA,NA,NA,NA,2084689.586,NA,NA,1351299.455,207591.9022,NA,103503.327,1018574.448,261697.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1653998.391,2004346.228,1396477.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258975.085,NA,NA,NA,NA
444,5067029.248,NA,18752320.19,NA,11052363.08,3281103.883,14299505.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9189018.548,NA,8903259.339,NA,NA,3141448.268,4855413.412,5231427.645,5904680.809,NA,NA,NA,4182476.327,NA,2689523.878,NA,5883208.542,NA,13005640.87,5588049.316,6875165.148,NA,13935499.51,NA,NA,NA,13122341.74,NA,33059408.48,NA,NA,NA,NA,NA
445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5293813.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,48684.41201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,6026941.443,7135726.446,11303042.89,7191601.692,8308653.144,15791637.98,6398358.225,11507725.16,9405311.556,7215406.765,5224023.448,6071320.929,5915955.454,6045789.396,7359188.924,8822799.584,4535717.586,NA,NA,3665135.381,5605974.488,4592199.437,5128435.788,6132795.925,5257259.249,4799608.798,10885983.05,10605912.57,8494875.947,10904248.61,16973386.2,6475464.74,9446370.853,8880864.309,18726730.32,16684150.86,6150702.11,7237384.966,6923969.001,6571862.341,8209617.623,7540878.638,5723057.979,5650880.418,6265163.468,19701671.6,5556750.385,4869717.201,6035583.589,5855118.187,5191737.564,5710343.505,12545567.91,12394068.6,19460958.98,17487188.91,5829324.606,7125209.435,5073956.519,9325952.216
447,4975015.932,4989706.596,3879358.31,5579931.55,4390765.765,6867706.113,4947081.543,6932613.582,4410667.835,6463289.477,4418494.587,5341951.544,6421829.082,6200017.196,4057479.603,5967907.566,4516184.214,4559200.771,4902478.626,5408348.707,3469525.474,4676993.961,4833737.062,4759638.844,4787483.759,4762801.181,6254110.733,6409627.815,4995863.682,6099627.527,5766771.617,7755899.667,7174564.672,7397456.936,5008060.12,5564547.294,3499447.608,5475019.16,8055303.288,7049887.355,5129000.501,5528493.244,4791580.127,5816525.505,5189572.341,5028551.608,5506668.672,4927150.019,5010418.834,5961704.305,5504877.558,7150831.872,3182074.618,4977149.396,3799677.889,6114937.668,4608360.145,4646035.996,4785384.561,7042379.526
448,NA,495335.6273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3053498.868,NA,NA,NA,NA,NA,8953149.957,NA,4791352.305,6505741.743,NA,NA,NA,NA,876271.7715,1099504.663,NA,NA,NA,NA,NA,NA,1242069.287,NA,NA,NA,NA,869272.5763,NA,NA,3831804.131,3148721.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6096940.891,NA,NA,NA,NA,NA,NA
450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4563139.384,NA,NA,NA,NA,NA
451,NA,NA,NA,NA,NA,2972082.859,3618064.871,NA,7686936.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3132382.365,NA,NA,NA,NA,3458553.675,NA,NA,NA,2964825.053,NA,2074157.029,3774453.223,NA,4527626.432,NA,NA,NA,NA,2323189.975,1955638.26,2168885.724,2482188.563,NA,1731167.069,NA,NA,NA,NA,3163210.418,3365984.007,NA,1795626.805,NA,NA,NA,NA,NA,NA,NA,NA
452,NA,NA,1801312.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767265.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,7358063.237,4372690.632,11155602.93,2714491.058,3322687.623,3713844.947,10573151.8,3616629.877,2465103.224,3117507.523,3571371.875,2514328.474,NA,NA,NA,NA,NA,NA,NA,NA,5089359.457,NA,NA,NA,1476985.393,NA,NA,NA,3175991.259,NA,7616559.04,6806337.329,7742441.093,7125904.37,5313977.16,6450098.99,10037489.76,3481005.937,8502454.604,7120033.711,5709108.758,6120568.586,7171671.92,6525845.914,4067162.361,3887924.051,2986482.618,NA,NA,NA,NA,NA,6499892.937,5843924.621,6931291.301,2677477.647,NA,NA,4593158.828,2941034.231
454,NA,NA,NA,NA,NA,NA,2632048.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17695595.59,NA,NA,NA,NA,NA,NA,NA,NA
456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2198298.017,1282117.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033783.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,810936.2199,NA,NA,NA,NA,NA,NA
457,NA,NA,NA,NA,NA,NA,172256.7124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343637.5757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,21962234.55,4908500.176,11007274.19,NA,2653419.175,NA,10892279.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8564608.65,NA,NA,6272019.427,NA,1866116.118,NA,2685648.253,NA,NA,NA,6675288.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225737.6025,NA,NA,NA,NA,NA,NA,63608427.23,673352.3849,NA,NA,NA,NA,NA,NA
460,NA,NA,7922296.628,2818846.977,NA,NA,6079981.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6342566.843,NA,NA,NA,3670809.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014045.973,NA,NA,NA,NA,4418250.649,NA,NA,NA,NA,NA,15217136.3,636933.2183,2620995.081,3333466.384,NA,NA,NA,NA
461,NA,NA,NA,NA,NA,NA,NA,NA,2212834.042,1801278.024,NA,1672268.027,1064382.249,3876510.741,2468085.353,3200756.893,NA,NA,391779.8633,NA,NA,NA,310241.0892,NA,NA,NA,533485.6481,NA,NA,NA,283568.3744,NA,NA,NA,NA,NA,324969.0714,NA,NA,NA,NA,203670.8998,NA,NA,350072.7774,422528.4962,NA,NA,NA,NA,NA,NA,1590935.041,2307263.483,1841766.281,2402677.312,NA,NA,NA,NA
462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1687263.637,NA,NA,NA,7241971.057,NA,NA,NA,NA,NA,2394413.093,NA,NA,4741294.487,1434656.993,NA,NA,NA,2414900.982,NA,1291898.105,NA,2362990.289,NA,NA,NA,NA,NA,NA,NA,2290783.403,NA,NA,NA,2288815.349,NA,2166679.27,NA,NA,NA,NA,NA,5288540.978,NA,NA,1645620.769,4408881.577,NA,2586926.297,NA
463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6455948.487,NA,NA,NA,NA,NA,NA,NA,NA,7316048.009,1557008.257,NA,NA,NA,NA,2108555.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
