ID,control_1_6wks_6wks_flush_1_exudate_organic,control_1_6wks_6wks_flush_2_exudate_organic,control_1_15wks_15wks_flush_1_exudate_organic,control_1_15wks_15wks_flush_2_exudate_organic,control_2_6wks_6wks_flush_1_exudate_organic,control_2_6wks_6wks_flush_2_exudate_organic,control_2_15wks_15wks_flush_1_exudate_organic,control_2_15wks_15wks_flush_2_exudate_organic,jm0034dot001_6wks_flush_1_exudate_organic,jm0034dot001_6wks_flush_2_exudate_organic,jm0034dot001_15wks_flush_1_exudate_organic,jm0034dot001_15wks_flush_2_exudate_organic,jm0062dot001_6wks_flush_1_exudate_organic,jm0062dot001_6wks_flush_2_exudate_organic,jm0062dot001_15wks_flush_1_exudate_organic,jm0062dot001_15wks_flush_2_exudate_organic,jpn_2011_004_15wks_flush_1_exudate_organic,jpn_2011_004_15wks_flush_2_exudate_organic,jpn_2011_023_15wks_flush_1_exudate_organic,jpn_2011_023_15wks_flush_2_exudate_organic,jy025_15wks_flush_1_exudate_organic,jy025_15wks_flush_2_exudate_organic,jy027_15wks_flush_1_exudate_organic,jy027_15wks_flush_2_exudate_organic,kms062_15wks_flush_1_exudate_organic,kms062_15wks_flush_2_exudate_organic,kms113_6wks_flush_1_exudate_organic,kms113_6wks_flush_2_exudate_organic,kms113_15wks_flush_1_exudate_organic,kms113_15wks_flush_2_exudate_organic,pi417947_6wks_flush_1_exudate_organic,pi417947_6wks_flush_2_exudate_organic,pi417947_15wks_flush_1_exudate_organic,pi417947_15wks_flush_2_exudate_organic,pms_165_6wks_flush_1_exudate_organic,pms_165_6wks_flush_2_exudate_organic,pms_165_15wks_flush_1_exudate_organic,pms_165_15wks_flush_2_exudate_organic,pms_182_6wks_flush_1_exudate_organic,pms_182_6wks_flush_2_exudate_organic,pms_182_15wks_flush_1_exudate_organic,pms_182_15wks_flush_2_exudate_organic,pms_546_6wks_flush_1_exudate_organic,pms_546_6wks_flush_2_exudate_organic,pms_546_15wks_flush_1_exudate_organic,pms_546_15wks_flush_2_exudate_organic,ui10_00009_15wks_flush_1_exudate_organic,ui10_00009_15wks_flush_2_exudate_organic,ui11_00002_6wks_flush_1_exudate_organic,ui11_00002_6wks_flush_2_exudate_organic,ui11_00002_15wks_flush_1_exudate_organic,ui11_00002_15wks_flush_2_exudate_organic,ui14_00019_6wks_flush_1_exudate_organic,ui14_00019_6wks_flush_2_exudate_organic,ui14_00019_15wks_flush_1_exudate_organic,ui14_00019_15wks_flush_2_exudate_organic,ui25_00001_6wks_flush_1_exudate_organic,ui25_00001_6wks_flush_2_exudate_organic,ui25_00001_15wks_flush_1_exudate_organic,ui25_00001_15wks_flush_2_exudate_organic
14,26.309910209614856,25.562335242970725,27.278053012817885,27.41703591879537,25.80624250093704,26.779421901215418,27.225383736219776,27.72813259572504,27.050278202036868,25.946760188567115,26.790746416765536,26.401775588863895,26.938396648601852,27.135830292388803,26.88136083821651,27.55748932061959,27.86616320311471,27.631229591482885,27.430003735969027,27.65119650037395,27.083880799419717,27.36361755594059,27.398351320115726,27.01241209358206,27.40736111883587,28.296973259935776,27.309151054170336,27.888469923872304,27.105978469006256,27.656789119987852,23.61502339098931,24.356691634103736,24.05189513014598,24.49203944916351,25.42367771072765,25.81289176790919,25.072683180245175,26.054366089877938,24.988003970763778,24.739271389193394,25.129038725494894,25.525531693723792,25.764479845138684,24.40142722320187,24.53842840726401,26.15398459305065,27.78476896347428,27.565337891786477,26.896406045790236,27.45058965202433,27.173797308365707,27.505676475333573,26.284337578254448,26.580311176945504,26.159288016504295,26.583397026657057,26.872591590823184,26.885176032402644,26.664092647685113,28.2062578247969
15,NA,NA,24.514242868983743,24.86839928577171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.38152071413112,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.67104826965501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,25.8092140548675,25.79210690966314,25.314881398990206,25.59567529744998,25.881356965015808,27.216842489748004,26.017211945811106,26.676177293995433,25.203493616329386,26.497060756578776,26.07132366858318,26.856207398526937,26.79983899390263,26.703546757326894,26.633374481084203,26.977554909853147,25.09315470992338,25.50188437405868,25.387964413088913,26.23792332849608,25.548359828941337,25.69249601598107,25.995953938813777,25.421247390938262,25.785637706712972,25.74541838920421,26.035681442861026,26.515527106095295,24.908180825198972,25.750467255828703,26.597408766689007,26.810528503886264,26.34937238052817,26.269864481681857,25.919594114673103,26.021668206783097,25.41979705296077,26.23448045108112,26.51352196119251,26.6038851686026,25.97775066393182,26.302874424495954,25.785415510251333,25.674516162703192,25.954129993743802,26.165565343022468,25.266053156238893,25.657468055476464,25.343532152508313,25.858717537608538,25.929655164833,25.939132211589104,26.27042376958238,26.729582700161373,26.208708273038038,26.721919259040313,25.553696106192607,26.774887963463947,26.31668031276362,26.776294912533988
17,22.634985402185514,21.576594733790515,23.192783007227273,22.43525230313344,21.349340494525862,20.336744020250784,23.395227935420372,22.382822392643273,21.262459656438907,21.104911740700427,21.17026739305323,NA,21.86054399531688,21.20069007696304,22.054137715555633,NA,20.837806293936854,NA,20.973427544828457,NA,21.824589303610185,NA,21.021431050459878,21.829288073212094,20.81574711833417,NA,21.799207352027917,NA,22.45054160640468,21.275244585127222,21.695612916653808,20.653472383967177,22.03089280138225,20.505999320019473,21.640416292063605,20.976507661893717,20.53027424810629,20.13004671595671,21.55308249943382,20.35611214987051,22.16920734868998,21.194191428630752,21.932794906885462,20.33016242418222,21.012278711866923,20.93350895204934,21.79479941426264,21.082886083168663,21.526271786142622,20.215503347968017,NA,NA,22.33493616327095,22.22567481691608,22.03090156453919,21.310866554684058,21.438785619420855,NA,22.55398660848196,21.293667669999312
18,22.31396111902017,22.722790095063882,21.26912388446968,21.98577640991329,22.108894872834536,22.5296194682623,21.494688890434027,21.78320370525442,21.556332769497942,22.536557916439463,21.674770666061338,22.190587306128833,21.864885950865034,22.257866401889007,21.59250582709899,22.375194329053475,20.841328475645046,22.922667314116673,20.740416919158307,21.288545999025594,20.84624432384337,22.453572106916855,21.95580356627457,21.35992215091147,21.45053460616767,21.12584853938714,20.777719674907882,21.608814402706255,21.269292980022087,22.447067462704215,21.946749278505354,22.461177382862203,21.905585009223913,22.03838599168335,22.773805765793544,21.82370835737137,21.766512735048853,22.836771932095,22.145990105848526,24.941507179833287,21.34023455060586,24.150238728807356,23.29567188479295,23.713812380566292,22.772616786397126,23.306976513592925,20.795915453246966,20.961859358812085,22.049303061503966,21.49237949655302,22.45066556237263,22.45035237283597,21.10778769345469,22.083542357007307,20.95550145084765,21.834546726783884,21.364713701321442,22.129097704215344,21.49207062524833,21.89666699290464
19,27.49398613087938,27.545760225112677,27.43087299536738,27.623072342982724,27.595085768651916,27.765905735355393,26.97755446457173,27.5165972946948,26.530812388747542,27.218598811948713,26.328175226661763,27.53402808974835,27.319145907528853,27.384292992887207,26.93228580633033,27.44554667039432,27.245433405632372,27.639203986538806,27.15734770759405,27.403285360767832,27.199376332074173,27.29107392596621,28.59812838325108,27.49009585961208,27.78027200790131,27.8671577801958,26.644382929998674,27.145075959252008,26.295032442050406,27.084066413141127,27.661792177123587,27.785118146298718,27.448609477989745,27.507665834020404,27.603222443323073,27.845915540882494,27.123238853675122,27.528289443414383,27.705261935639975,28.20656615972155,27.497309436761842,27.743642107792816,27.696417775755233,27.60772708785722,27.360944285982463,27.725278596348364,27.23155435265434,27.423342737206497,26.65859726089714,27.041260716977106,26.749601923108592,26.858002122374778,27.214760362360337,27.51744354148018,26.608802800241914,27.385820650182108,26.65762658272654,26.995774342290915,26.870387130121962,27.37116956741898
20,22.254406569640604,22.65902963985651,22.423858564066276,22.560987531144093,22.60594365987792,22.72138461009821,21.69935796007009,22.60487148601179,21.12175488578519,22.50104120777788,21.44204101685724,22.05480769333272,21.613140117821725,22.751752394066493,22.064014979177376,23.82446509382014,21.158644493128,21.456616913910366,21.343586581201865,21.751581344267787,21.272238069813913,21.485842508199646,21.833632139939116,21.171260329196944,21.522110766388725,21.642994147861586,21.301443855441203,20.263632598052986,21.114744874554724,21.940071605195993,22.240486098052525,22.720373747506265,22.114326877075225,22.28308959613964,22.05495850581431,22.564141719556368,21.677294021378035,22.568630285942465,22.64627048844556,22.47208372796884,22.232173719891176,22.59069592052007,21.97453289093396,22.280055621249915,21.843001451316237,22.507793125417074,21.226094372599867,20.879288706503033,20.981875165697026,21.488507139315125,21.61694054038857,21.661799869983792,21.654891815942726,22.391113920707063,21.620121957678393,22.383070467189235,21.24038838011283,21.696839579230886,19.99989261073968,21.56070522565902
21,19.246872364427798,NA,20.814985546633416,NA,20.20397106576087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.22874978505723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.630253411763128,21.16626235144341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,27.5208026644523,28.12099369035409,27.747459124965342,27.668664780019196,28.109927801816237,28.60277288761359,28.026065593339247,28.29718471308708,26.759768040778297,27.156822385458256,26.843484705721025,27.555810763976694,27.831623062719746,27.84397305116886,27.983325695195457,28.348641944003653,26.776814514288116,26.924011219685415,26.848274303739633,27.087641951473778,26.644104007134494,26.739693988385255,27.415313670233058,26.9095027113047,27.267659218080276,27.427122324932625,26.962416725069446,27.438770459387527,26.41244523619766,26.84976547844473,27.60339659985386,27.91808729541097,27.44223328659112,27.7193156229629,27.83522167641898,28.50793255085854,27.036305739242472,27.86305652112881,28.183658963136523,28.10429942726568,27.45073865876512,27.945210436454797,27.622761872002837,27.364543868116844,27.468650714003587,27.741387324243334,26.869577459418352,27.071567513013367,26.51587765307997,27.200217025260176,26.579786389796222,26.580905943787776,27.272718599017225,27.741133184806653,27.590186738692605,27.821823926449,26.88040096185487,26.988839900112993,27.64604514789003,27.730173401504295
23,23.30034169950412,23.702197768583215,NA,23.31947659169426,NA,23.977371285048573,NA,23.771672934575186,24.412041617522714,20.49347943815879,23.13128078611775,25.129733119240054,24.59201624095773,24.66447759921741,24.242782828129144,24.980633895676732,NA,23.02620060920555,NA,NA,NA,NA,NA,NA,21.466865259089417,NA,23.712846245151376,NA,22.817582151338314,23.546600828638542,NA,NA,NA,23.98666612559224,NA,NA,NA,23.84341504159518,24.119518866948567,23.569761732179405,23.5116841831824,23.707184850002328,NA,23.683016903010376,23.099855669218854,23.726270045147903,NA,NA,22.740891935671986,23.67777263180001,23.693140018462273,NA,23.816010082072058,24.283375479074824,23.5866694094223,NA,NA,NA,23.127457954143384,NA
24,NA,NA,NA,24.85979619167591,NA,25.723922093265415,24.692025386817274,NA,NA,NA,NA,NA,24.68959008034804,25.073681883370977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.40228357638741,NA,NA,NA,NA,NA,26.594332634156057,NA,NA,NA,NA,25.531340387233563,26.144299706903418,25.7089708371791,NA,NA,NA,NA,24.922230656551502,NA,NA,NA,24.230192439785903,23.7903840139838,NA,NA,NA,NA,25.625574406356147,NA,25.947809492551194,NA,25.786695834017543,NA,NA
25,NA,NA,NA,21.283527790693448,NA,NA,22.123147452803668,NA,NA,NA,22.410086705417125,22.91955278235174,NA,NA,26.98899284371309,25.268437834786887,NA,NA,23.367204493513427,NA,22.60953961671857,21.736087017113544,22.608702554431794,NA,20.50737817256252,22.781540549602852,NA,NA,22.123768875394045,NA,NA,NA,22.11108354242343,22.010007726594218,NA,NA,22.871954688034318,NA,NA,NA,NA,21.351232037284824,NA,NA,23.94060103013741,22.045065798314393,22.144907751570205,NA,NA,NA,NA,22.947532336816522,NA,NA,23.971832184887198,24.898794694088934,NA,NA,23.487496119302598,NA
26,20.783739930132928,21.381832213599395,20.78483823363608,21.621554112019563,21.03467832197391,21.298597541061607,20.026062671000574,21.485548022863338,20.279810001835372,21.398343868040786,20.029386773321832,21.333344171140325,21.190418315398624,21.474644111308752,19.193557983648308,NA,20.141027637186383,21.017182170685025,20.462619210829367,21.163989958580597,20.218496135331414,21.337261253117816,21.598577428425525,20.596177979027793,20.341895230166816,21.1785254104146,20.961851956203112,22.143900270028595,20.259928614217934,21.60638119880625,22.016433213524078,22.84652410435422,21.497787518755498,22.419549243043583,21.548864623053362,22.121906756220298,20.39399066792664,21.100549165403123,22.631919130162963,22.662591663030945,21.505269297988455,22.075628786519648,21.365458314803448,22.198383696658823,20.75091813888009,21.530987156940473,20.821895436874584,20.379427257818072,20.941817149118076,21.58500334432215,21.208497060944513,20.951563570421527,20.085677184904895,20.936567537593326,19.240414115468162,20.902676231150828,19.285871344448523,21.724734994707052,20.49030087656851,21.647204880694936
28,NA,NA,NA,NA,NA,NA,NA,NA,27.02280983209351,25.192145582799096,24.006849495241077,22.2464351333919,25.729475058667926,23.943465354306163,22.72757229255374,NA,23.230614456045068,21.754984600092172,NA,NA,21.40426050002695,NA,NA,23.478672898283286,23.765016844041263,21.641324730747552,23.536200549337643,21.512631613955765,24.322186245438765,22.40192188784331,26.664328273686,24.58124851562867,23.004818523367238,21.2766323790894,23.978410768196515,22.28075616806034,25.56032508782493,23.384247134334558,NA,NA,NA,NA,24.435526273107005,21.720216205865366,25.127155162577367,24.56083664824584,NA,NA,25.30967668680389,23.021399263655578,22.528565939565148,NA,26.051645083708596,24.904081924193648,NA,NA,25.90244076821198,23.362542184586122,24.387948315166778,22.11633087650315
29,22.891006169333576,22.059029544031947,24.34125691336081,22.666212396734295,23.644589897184474,21.354816282299225,23.735378674328192,22.10181551804953,23.301203736468118,19.57347520434006,23.600676120832937,20.880528067427857,23.74462444122479,22.357868925478197,24.37973936229478,22.453380814066534,22.535377439902646,NA,22.278161436273464,NA,22.09834866116131,NA,NA,16.269002770007496,21.90510552101544,NA,22.7150402215841,NA,22.721565344483746,NA,22.61949153455353,22.090854200464765,22.933697457886645,23.197410392015566,23.011735502620187,21.078186042326095,22.926096703651286,21.856302519143036,23.138865553876055,20.902459109006564,23.300258445616638,22.384872440232016,23.13296419114869,21.27292998035921,22.775423908307346,22.401022774218642,22.193435982510497,17.35994011769504,22.320169638452274,NA,22.75414389650669,NA,24.288253811893075,23.64658413047706,25.93736579416249,23.482942468356278,22.869820845622694,22.63424841571602,23.010960278435455,NA
30,NA,NA,NA,24.195014954384867,24.018952595943038,23.47610542970906,23.51112754027677,NA,NA,21.787153578628068,21.863425733052104,22.13264926768381,22.31421053001646,NA,NA,24.03307148781879,NA,21.65773289111116,21.399969270365638,21.964162435345735,21.448548948152286,21.764602638072827,22.007183755569724,21.665046340786716,21.46026649633663,21.790208726038504,22.107582814610335,23.343432318438058,21.361692149949917,21.87432230365407,22.202638975342616,NA,22.815106698577445,22.2182373642451,22.046960080532912,NA,NA,NA,22.505347764613116,22.423241537903785,23.77077060297777,24.148199770343513,NA,23.34816201688811,23.230406752968854,23.537754824816137,21.539497197011535,21.425639911364392,21.14840959612678,23.1795558727461,22.88353480599886,21.725902087000943,23.71511802510948,24.081313412977522,24.170584157681205,23.673099634338215,20.97615364711378,22.782178713970943,23.126093071782627,21.796316196730945
31,25.33994057095638,25.16154788030086,23.755484612606416,24.238011924196122,24.013948651575266,23.810476149489194,24.559787814082547,24.800983368785303,23.466872444073967,24.43445435837306,24.349513280940812,25.190443365781565,25.65211960423604,25.64711072448232,24.699140962262636,25.226532434679864,25.297303209719715,25.883713920772024,23.659094890104548,24.24121029201202,25.06511323348844,25.30208197176158,24.055350873462448,23.87053429356247,25.375053281997932,25.520971842187013,25.071076883455675,25.433649290374085,24.37080344584895,23.701693314239197,23.32783640937801,23.574597663196645,23.297335019810635,23.301207226424907,23.736289944596326,23.534693345788376,21.65764976175483,23.358033590124116,NA,23.40753126156469,23.373459702147397,23.3861623238831,24.988782948556505,24.751291446974456,23.6941371722538,23.521665358891177,23.09344682939566,24.222738640708577,24.321155648806716,24.608230604111764,24.005053208972488,23.72259687139568,24.990539352508538,25.135422709609717,24.586442813975292,25.312865292672285,23.861775247161578,24.614723476327185,24.81452307926846,25.317849059085173
33,NA,24.283782196664532,NA,NA,NA,24.604128266798067,NA,NA,NA,24.731492001078244,NA,NA,24.278432188428184,NA,NA,NA,NA,NA,23.464520371628787,NA,NA,NA,NA,NA,24.006557560430238,24.22105393411385,NA,NA,23.22923365882341,21.689603263991042,24.587616726363965,25.17948745711261,NA,NA,NA,NA,NA,NA,24.968713571012128,NA,NA,NA,24.040356971596005,24.367933299438512,NA,24.414201226588883,NA,NA,NA,NA,NA,NA,NA,20.80959582305519,NA,NA,23.16837429714128,NA,24.11058436841777,NA
