ID,control_1_6wks_6wks_flush_1_exudate_organic,control_1_6wks_6wks_flush_2_exudate_organic,control_1_15wks_15wks_flush_1_exudate_organic,control_1_15wks_15wks_flush_2_exudate_organic,control_2_6wks_6wks_flush_1_exudate_organic,control_2_6wks_6wks_flush_2_exudate_organic,control_2_15wks_15wks_flush_1_exudate_organic,control_2_15wks_15wks_flush_2_exudate_organic,jm0034dot001_6wks_flush_1_exudate_organic,jm0034dot001_6wks_flush_2_exudate_organic,jm0034dot001_15wks_flush_1_exudate_organic,jm0034dot001_15wks_flush_2_exudate_organic,jm0062dot001_6wks_flush_1_exudate_organic,jm0062dot001_6wks_flush_2_exudate_organic,jm0062dot001_15wks_flush_1_exudate_organic,jm0062dot001_15wks_flush_2_exudate_organic,jpn_2011_004_15wks_flush_1_exudate_organic,jpn_2011_004_15wks_flush_2_exudate_organic,jpn_2011_023_15wks_flush_1_exudate_organic,jpn_2011_023_15wks_flush_2_exudate_organic,jy025_15wks_flush_1_exudate_organic,jy025_15wks_flush_2_exudate_organic,jy027_15wks_flush_1_exudate_organic,jy027_15wks_flush_2_exudate_organic,kms062_15wks_flush_1_exudate_organic,kms062_15wks_flush_2_exudate_organic,kms113_6wks_flush_1_exudate_organic,kms113_6wks_flush_2_exudate_organic,kms113_15wks_flush_1_exudate_organic,kms113_15wks_flush_2_exudate_organic,pi417947_6wks_flush_1_exudate_organic,pi417947_6wks_flush_2_exudate_organic,pi417947_15wks_flush_1_exudate_organic,pi417947_15wks_flush_2_exudate_organic,pms_165_6wks_flush_1_exudate_organic,pms_165_6wks_flush_2_exudate_organic,pms_165_15wks_flush_1_exudate_organic,pms_165_15wks_flush_2_exudate_organic,pms_182_6wks_flush_1_exudate_organic,pms_182_6wks_flush_2_exudate_organic,pms_182_15wks_flush_1_exudate_organic,pms_182_15wks_flush_2_exudate_organic,pms_546_6wks_flush_1_exudate_organic,pms_546_6wks_flush_2_exudate_organic,pms_546_15wks_flush_1_exudate_organic,pms_546_15wks_flush_2_exudate_organic,ui10_00009_15wks_flush_1_exudate_organic,ui10_00009_15wks_flush_2_exudate_organic,ui11_00002_6wks_flush_1_exudate_organic,ui11_00002_6wks_flush_2_exudate_organic,ui11_00002_15wks_flush_1_exudate_organic,ui11_00002_15wks_flush_2_exudate_organic,ui14_00019_6wks_flush_1_exudate_organic,ui14_00019_6wks_flush_2_exudate_organic,ui14_00019_15wks_flush_1_exudate_organic,ui14_00019_15wks_flush_2_exudate_organic,ui25_00001_6wks_flush_1_exudate_organic,ui25_00001_6wks_flush_2_exudate_organic,ui25_00001_15wks_flush_1_exudate_organic,ui25_00001_15wks_flush_2_exudate_organic
11,NA,NA,NA,NA,NA,NA,NA,23.74022804987546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.700876759867324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,17.42179191594289,15.921790758626944,NA,NA,15.942019310635962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.51137601675531,21.072338403376037,20.650474839384,20.48163841802481,19.50298599139435,18.93604133417852,23.678427671850027,23.351160799119075,24.232442749016112,23.405632262245334,NA,NA,NA,NA,24.691206389987066,23.899682568392063,23.311011051977566,23.732443791831795,19.869515232568745,18.955398343855247,18.287000803956147,16.62316588484902,22.99774690869053,22.160463594603865,22.23601835195077,21.826417732317633,21.18128922923724,20.78510431019932,20.854574653980595,20.283922123759595,22.37505982338878,21.74517127901977,18.405646742650084,17.616824591424933,17.83709998905821,16.736727005829106,NA,NA,NA,NA,16.773201896897746,NA,NA,NA
14,26.179692750079006,25.310978745347533,27.265938814783834,27.296706312624554,25.615606306663132,26.408209232565742,27.60801556975606,27.766539389748253,27.677079182095515,26.007906359637378,27.374809326733246,26.11725241566485,26.85966208273193,26.961487011356304,26.894060760140555,27.324933784425507,27.989028024579376,27.41906163707409,27.535659417739165,27.490949044300464,27.02061379206598,27.304321350753455,26.746126172918807,26.940405538994614,27.033583532502632,27.911520476414275,27.930236225046297,27.95799281353621,27.86642668451959,27.75364814327057,23.310518885501853,23.776463405618184,24.003870771388367,24.313801357445225,25.27389140469504,25.3660991410476,25.19283693499571,25.788643742254063,24.69815149459435,23.96915766792471,24.984719159591222,25.113966748323783,25.510033917190412,24.25643420719918,24.62424791849398,25.813923020003827,28.008233667799743,27.57673912622548,27.428696873943693,27.66254818763448,27.62500837989432,27.86369705116108,26.321781483407054,26.299483856119057,26.2342186815282,26.3732310216607,27.413747263303943,27.216901086760934,26.869205761420464,28.217229738878068
15,NA,NA,24.68841829197311,24.73448051662313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.3406098349424,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.50436028906547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,25.676718911367114,25.543041355200096,25.407959552717244,25.45810157264607,25.689913486137183,26.84910842492583,26.410368448075914,26.66609379321223,25.828358374743313,26.553618363000943,26.623926914690088,26.569088413313718,26.726757866385803,26.52377923618439,26.656919147519282,26.74284553969584,25.27895640532497,25.30601876122448,25.605066152260722,26.040732685863485,25.50995318535469,25.58715971775828,25.32268848154957,25.37980708352802,25.459425210862193,25.372779204482732,26.65090153378324,26.571190102610178,25.64298049494518,25.822117261704484,26.227218734822987,26.337859695686905,26.277349056020604,26.11233940882215,25.779479646997377,25.57901351022311,25.542714731217146,25.968986025999637,26.22854182487976,25.84324533114343,25.829476916752025,25.91244738097226,25.54892085215427,25.532543801033224,26.068537459117103,25.84772769443227,25.475218955445083,25.64285111022696,25.86416028767985,26.056916857347225,26.34317884659009,26.2646087325907,26.316685261831722,26.45008965612385,26.317583310346013,26.52023248650171,26.092008201476858,27.053283115143863,26.5347028409814,26.753176570283674
17,22.579343383811224,21.27266829693748,23.45548104765447,22.281929219535765,21.29986467399954,19.945935963747903,23.835798753677043,22.2631540179619,21.82120354682284,20.93647808387205,21.443886859874976,NA,21.803437858947817,20.91090266222569,22.266904204407147,NA,20.927122480616518,NA,21.14525097095601,NA,21.84124348892006,NA,20.386149696539416,21.763097583770982,20.56734941959527,NA,22.121510060341105,NA,22.850743364560714,21.128121219265637,21.40118495727063,20.05473657192659,21.97608959724568,20.346673769807367,21.648865474834427,20.481763520494688,20.87856249242798,19.722492974922226,21.21964250829411,19.863618337736355,21.98337627585825,20.814253702904786,21.869159852518774,20.074650159773174,21.28085324342377,20.65513129309106,21.898366523767802,21.017596129112555,21.91139339965067,20.290607692259197,NA,NA,22.69143628014878,21.904605944720693,22.405885178962144,21.128858613142963,21.97655122981616,NA,22.82254960129353,21.224858258578465
18,22.245578054881733,22.397821198826684,21.503583782998298,21.887413770359316,22.06877720853348,22.083440309865836,21.944084518957926,21.67962663381911,22.178153587022827,22.41326912307204,21.94033914428596,21.878508612938447,21.899937684323014,21.942791398507516,21.862215425785053,22.063011416431394,20.956109840524107,22.73887122880731,20.938750456934375,21.04767073029056,20.86255573619567,22.254094033536443,21.332058442154295,21.281690788030843,21.205612588651285,20.811388089977857,21.22024356946747,21.43288251445911,21.763240250327637,22.24698325392978,21.652954189153757,21.876445610414134,21.8562687276622,21.87349565481712,22.857991251614532,21.382631358546423,22.112160708320488,22.38712157223025,21.851402027835245,24.376323070402773,21.23008673374678,23.739692367608107,23.351493132004638,23.46538309155375,23.115105906882913,23.03230898602845,20.895576510806826,20.89625654848433,22.479258692556204,21.473461077327997,22.680554771584546,22.44474916884631,21.46140538566085,21.765254881189993,21.372028324713117,21.64947863430586,21.901631357789984,22.13985082518324,21.761057187871156,21.848739140617063
19,27.308243818270217,27.353502698804242,27.420601902276125,27.502376937699626,27.381641656670233,27.48674760043262,27.360424013572583,27.554091084616722,27.177257875933417,27.32642360476788,26.994973769397518,27.267068257399725,27.202321273731705,27.255941410549788,26.910168885254993,27.224113908816335,27.375422407837654,27.42750526162911,27.275323062277188,27.2386906933031,27.1358770536346,27.232312370273213,27.94958252745655,27.41172481938289,27.411175901642498,27.48130612861196,27.310163563029842,27.34101448382502,27.126296000345747,27.26517608915216,27.265151988959495,27.34999789925639,27.362226883972816,27.363095237796596,27.358066594825907,27.356163256898096,27.214914541985678,27.256443006448528,27.35011776129822,27.346379142722952,27.343460574258103,27.27189951327913,27.27617731726299,27.44012471344605,27.348937129036297,27.321053085411638,27.45385120362069,27.440861275095095,27.29919386136117,27.390727700254843,27.318303753352783,27.330850641268295,27.17519507382367,27.228074498889743,26.58487752589047,27.157072511939152,27.19868889885647,27.323605031661046,27.07893226340622,27.370319862892366
20,22.18457429916817,22.3353899247777,22.678143269053397,22.43085936841302,22.56321850826134,22.26782287673441,22.14790079070969,22.487952386796557,21.730612821502117,22.36077847803653,21.707424535327288,21.74729946356242,21.61577268167189,22.445091932589868,22.328254658884006,23.516229126861568,21.28089305623442,21.272893226958182,21.549287425072517,21.510276171446154,21.287838082967216,21.293033662582424,21.20923855702839,21.093694406003326,21.278716717753515,21.32280768333493,21.696353273639097,20.09761215962847,21.59362693940116,21.743100175333026,21.944446375140817,22.13952675108809,22.065126133579287,22.117622700039263,22.106337210645243,22.097151022103386,22.02602388276181,22.120722914777307,22.32322469877099,21.937637564131194,22.110353852232738,22.180791231829836,21.98686956422922,22.028736385852298,22.173942825434064,22.230818535360623,21.32603794423588,20.813662492732412,21.39299500028922,21.509484467109893,21.847698067598248,21.669526605868974,22.005179440723776,22.06277974238726,22.031926249607974,22.19811119554651,21.778968557559423,21.713665623602303,20.26062506911814,21.615246736653447
21,19.15769791620205,NA,20.988727750628552,NA,20.110683643879312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.914876098688083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.982709160826754,20.730676728823887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,27.317273797786534,27.948587311370463,27.696573098117437,27.555999770978485,27.888243544784295,28.355723297215693,28.40408094762559,28.35455844273314,27.41053993362342,27.273016780509327,27.53616276257747,27.29598430399809,27.708572270371192,27.72420824555749,27.94909798138488,28.131992284558855,26.92271533282625,26.71435031124268,26.99424666931592,26.91240457714417,26.587233559013022,26.666619829402997,26.757204467440566,26.84664297578979,26.90936861427736,27.041180124128523,27.63565809244567,27.657742363142916,27.265918841310796,27.0593248236569,27.2057814064572,27.484356032133203,27.354622060387637,27.575843830712024,27.571973727639534,28.00975791852238,27.115614321427522,27.58844265757833,27.81465920284891,27.226262707256677,27.290486294987563,27.45419982886098,27.170940291472146,27.193396600465306,27.42269613465505,27.31669301764129,27.09391862180925,27.07469738734553,27.177152560094502,27.5760785225748,27.187624230162598,27.093606024283872,27.21883997911006,27.450580002290554,27.53382309675276,27.587967306534754,27.421608265038017,27.32471468454636,27.84897815898121,27.750572204621946
23,23.229349757056273,23.388899383095982,NA,23.17036560109809,NA,23.50064741109638,NA,23.671775861610616,25.027244828230103,20.50116619707263,23.45014562012862,24.858018450802184,24.619589144224854,24.39486138985146,24.377962623611296,24.717917582424338,NA,22.83234976883896,NA,NA,NA,NA,NA,NA,21.233361102701746,NA,24.283291449233666,NA,23.43067969173938,23.490668895294178,NA,NA,NA,23.80973114704942,NA,NA,NA,23.459775994366613,23.813462538370835,22.89287680175679,23.3575521240831,23.338848924183427,NA,23.46622678160951,23.38731945853869,23.46305691445475,NA,NA,23.21202622814929,23.719952736646093,23.949948168287435,NA,24.029517648386783,24.004130157695972,23.93098986132671,NA,NA,NA,23.38891166250797,NA
24,NA,NA,NA,24.72659093933983,NA,25.322738767342667,25.07734489097947,NA,NA,NA,NA,NA,24.674721104394205,24.84907605419096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.056624150427332,NA,NA,NA,NA,NA,26.114686358014584,NA,NA,NA,NA,25.65945304153551,25.878543667257937,25.434979079523398,NA,NA,NA,NA,24.793174737679337,NA,NA,NA,24.207983110673517,24.222480477206012,NA,NA,NA,NA,25.35958347103761,NA,25.750684916827154,NA,26.028679530275458,NA,NA
25,NA,NA,NA,21.179623237216184,NA,NA,22.573544184058584,NA,NA,NA,22.718833017999277,22.627561275254262,NA,NA,27.174445945156396,24.99350729247035,NA,NA,23.64885867507827,NA,22.62651986663199,21.530743600570574,21.929803304582098,NA,20.274266533859507,22.42351398261528,NA,NA,22.731287387812678,NA,NA,NA,22.061982514559677,21.844780292644554,NA,NA,23.117839161846277,NA,NA,NA,NA,20.971973628213203,NA,NA,24.265697067744913,21.777355542617546,22.242319056200955,NA,NA,NA,NA,22.989442548465476,NA,NA,24.356522302448298,24.754874722904148,NA,NA,23.746848157992908,NA
26,20.72466392121068,21.089974288987097,20.972520754706395,21.551948772249652,20.97307104928586,20.933759852009857,20.43844767487307,21.4313946058073,20.852055573311535,21.23410150468755,20.31175241416922,21.061922285888613,21.147029840245885,21.180827339521915,19.330286377075467,NA,20.219301393651854,20.830563786665163,20.62250036506538,20.934968974321073,20.23044711248432,21.1709524551782,21.002445073521375,20.490764747330694,20.099613355701834,20.889597955125698,21.299903923706108,21.98282791993493,20.634280061852532,21.501947466988714,21.72078028209582,22.26525017891436,21.448425672580502,22.254728697867087,21.5670533615193,21.62977836734436,20.71966568144531,20.77616635401151,22.29571374291118,22.158674887896158,21.295186140390683,21.736451669111332,21.31966370676681,21.94317820161335,21.001176493066822,21.28453685962651,20.905967484183005,20.318222543139935,21.331667618428654,21.64703245261015,21.431017448120247,21.08021528900293,20.439864470563478,20.61142120886699,19.523841147988794,20.691667497173242,19.827969108618063,21.787163098597723,20.75553207081424,21.669595766161343
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6694595534463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.257230174210015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA,27.611190717331322,25.235614664249933,24.32376325956341,21.975537099777895,25.73934648139601,23.693997698426852,22.8596112719304,NA,23.455102608334784,21.55376977219107,NA,NA,21.420218054226005,NA,NA,23.459698607315406,23.534280028319042,21.28312888890336,24.0994579176405,21.482220827770526,24.93319461274237,22.346663723405747,26.32385905295652,24.064290289466438,22.955704853229907,21.111203686671317,23.909570723008226,21.862301635746594,25.765598160789683,23.002422310149647,NA,NA,NA,NA,24.389976032386787,21.54974377736808,25.413839097370328,24.299463357027804,NA,NA,25.747402454907245,23.11665642501344,22.785048573597518,NA,26.20527220845881,24.63305425607603,NA,NA,26.433161244416674,23.535749489755393,24.649078416401288,21.997063850802085
29,22.821795874739063,21.734607780681714,24.59992124938381,22.50949831876462,23.603273608300768,20.905020164287063,24.16701174639003,21.989829165547565,23.92560521396012,19.45883617654182,23.881226404451937,20.56533929782519,23.78987473116605,22.043320115344827,24.620745445089305,22.15354456795462,22.74644708236523,NA,22.573582118378862,NA,22.115331784417876,NA,NA,16.145446178449586,21.671801794706496,NA,23.18409140249567,NA,23.28952428345741,NA,22.324416645241158,21.508691741081932,22.88243045110875,23.030086269731807,23.107843806135403,20.64609046263928,23.22555136321523,21.430057935227293,22.859322596239583,20.311366408699207,23.207917867529464,22.003739846088195,23.20919045133645,21.02650451096747,23.139986406629653,22.14304872864721,22.179686565164115,17.29726748594048,22.764029264487537,NA,22.981956412656672,NA,24.64315533968477,23.339395148250052,26.35763946563165,23.31751085950385,23.40211396952374,22.664459892162718,23.27311951466472,NA
30,NA,NA,NA,24.050877773341227,23.913190379331617,23.00053591396286,23.92024596217529,NA,NA,21.683406829258995,22.141236909506716,21.81634778847378,22.363501231855643,NA,NA,23.730547051460228,NA,21.473357122183934,21.619087574771758,21.723555264400783,21.4647817277218,21.56599084527523,21.35682492429367,21.614551453466863,21.220130305966748,21.45997604874355,22.600132620777185,23.165252552077558,21.925160357288203,21.709380755604396,21.907759823681772,NA,22.764778633115952,22.052736644778726,22.145674095292016,NA,NA,NA,22.23706156296049,21.80821438113358,23.680195891621437,23.766399771152585,NA,23.106532983024216,23.59618406212979,23.28047953878422,21.645722949313278,21.364356462559364,21.60573104801368,23.140046204569856,23.11100371018318,21.68937702833914,24.060579695074868,23.78245986384034,24.590499910406344,23.504733326186805,21.512378844009103,22.79155613144763,23.392497900893726,21.691486446878006
